district,municipaly,year,week,count,yearly_max_diff,yearly_mean_diff,weekly_max_diff,weekly_mean_diff
Innsbruck-Land,Hall in Tirol,2020,48,0,0,0,0,0
Innsbruck-Land,Hall in Tirol,2020,49,2,0,0.0016642012,0.5,1.3333333333
Innsbruck-Land,Hall in Tirol,2020,50,3,0,0.0064718935,1,3
Innsbruck-Land,Hall in Tirol,2020,51,1,0,0,0,0
Innsbruck-Land,Hall in Tirol,2020,52,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,1,1,0,0.0032051282,0.3333333333,1
Innsbruck-Land,Seefeld in Tirol,2020,2,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,3,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,4,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,5,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,6,1,0,0.0032051282,0,0
Innsbruck-Land,Seefeld in Tirol,2020,7,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,8,1,0,0.0032051282,0,0.6666666667
Innsbruck-Land,Seefeld in Tirol,2020,9,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,10,1,0,0.0032051282,0,0
Innsbruck-Land,Seefeld in Tirol,2020,11,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,12,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,13,1,0,0.0032051282,0.3333333333,1
Innsbruck-Land,Seefeld in Tirol,2020,14,1,0,0.0032051282,0,0.6666666667
Innsbruck-Land,Seefeld in Tirol,2020,15,2,0,0.0096153846,1,1.6666666667
Innsbruck-Land,Seefeld in Tirol,2020,16,3,0,0.016025641,2,2.6666666667
Innsbruck-Land,Seefeld in Tirol,2020,17,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,18,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,19,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,20,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,21,1,0,0.0032051282,0.3333333333,1
Innsbruck-Land,Seefeld in Tirol,2020,22,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,23,1,0,0.0032051282,0,0.6666666667
Innsbruck-Land,Seefeld in Tirol,2020,24,1,0,0.0032051282,0,0.6666666667
Innsbruck-Land,Seefeld in Tirol,2020,25,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,26,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,27,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,28,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,29,2,0,0.0096153846,1,1.6666666667
Innsbruck-Land,Seefeld in Tirol,2020,30,1,0,0.0032051282,0,0.6666666667
Innsbruck-Land,Seefeld in Tirol,2020,31,1,0,0.0032051282,0,0.3333333333
Innsbruck-Land,Seefeld in Tirol,2020,32,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,33,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,34,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,35,1,0,0.0032051282,0.3333333333,1
Innsbruck-Land,Seefeld in Tirol,2020,36,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,37,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,38,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,39,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,40,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,41,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,42,1,0,0.0032051282,0,0.1666666667
Innsbruck-Land,Seefeld in Tirol,2020,43,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,44,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,45,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,46,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,47,1,0,0.0032051282,0,0
Innsbruck-Land,Seefeld in Tirol,2020,48,0,0,0,0,0
Innsbruck-Land,Seefeld in Tirol,2020,49,2,0,0.0096153846,0,0.1111111111
Innsbruck-Land,Seefeld in Tirol,2020,50,2,0,0.0096153846,0,0.5
Innsbruck-Land,Seefeld in Tirol,2020,51,1,0,0.0032051282,0,0.6666666667
Innsbruck-Land,Seefeld in Tirol,2020,52,0,0,0,0,0
Innsbruck-Land,Zirl,2020,1,1,0,0,0,0
Innsbruck-Land,Zirl,2020,2,1,0,0,0,0
Innsbruck-Land,Zirl,2020,3,2,0,0.0037721893,0,0
Innsbruck-Land,Zirl,2020,4,0,0,0,0,0
Innsbruck-Land,Zirl,2020,5,0,0,0,0,0
Innsbruck-Land,Zirl,2020,6,1,0,0,0,0
Innsbruck-Land,Zirl,2020,7,1,0,0,0,0
Innsbruck-Land,Zirl,2020,8,3,0,0.0076183432,0.6666666667,2
Innsbruck-Land,Zirl,2020,9,1,0,0,0,0.3333333333
Innsbruck-Land,Zirl,2020,10,2,0,0.0037721893,1,1.6666666667
Innsbruck-Land,Zirl,2020,11,0,0,0,0,0
Innsbruck-Land,Zirl,2020,12,1,0,0,0,0.3333333333
Innsbruck-Land,Zirl,2020,13,0,0,0,0,0
Innsbruck-Land,Zirl,2020,14,1,0,0,0,0.3333333333
Innsbruck-Land,Zirl,2020,15,2,0,0.0037721893,0,0
Innsbruck-Land,Zirl,2020,16,0,0,0,0,0
Innsbruck-Land,Zirl,2020,17,1,0,0,0,0.3333333333
Innsbruck-Land,Zirl,2020,18,1,0,0,0,0
Innsbruck-Land,Zirl,2020,19,0,0,0,0,0
Innsbruck-Land,Zirl,2020,20,1,0,0,0,0.3333333333
Innsbruck-Land,Zirl,2020,21,0,0,0,0,0
Innsbruck-Land,Zirl,2020,22,1,0,0,0,0.1666666667
Innsbruck-Land,Zirl,2020,23,2,0,0.0037721893,0,0.5
Innsbruck-Land,Zirl,2020,24,2,0,0.0037721893,0.3333333333,1
Innsbruck-Land,Zirl,2020,25,2,0,0.0037721893,0,0
Innsbruck-Land,Zirl,2020,26,1,0,0,0,0
Innsbruck-Land,Zirl,2020,27,0,0,0,0,0
Innsbruck-Land,Zirl,2020,28,0,0,0,0,0
Innsbruck-Land,Zirl,2020,29,0,0,0,0,0
Innsbruck-Land,Zirl,2020,30,0,0,0,0,0
Innsbruck-Land,Zirl,2020,31,0,0,0,0,0
Innsbruck-Land,Zirl,2020,32,0,0,0,0,0
Innsbruck-Land,Zirl,2020,33,1,0,0,0,0
Innsbruck-Land,Zirl,2020,34,0,0,0,0,0
Innsbruck-Land,Zirl,2020,35,0,0,0,0,0
Innsbruck-Land,Zirl,2020,36,0,0,0,0,0
Innsbruck-Land,Zirl,2020,37,1,0,0,0,0
Innsbruck-Land,Zirl,2020,38,3,0,0.0076183432,1,2.3333333333
Innsbruck-Land,Zirl,2020,39,1,0,0,0,0.6666666667
Innsbruck-Land,Zirl,2020,40,2,0,0.0037721893,0.6666666667,2
Innsbruck-Land,Zirl,2020,41,0,0,0,0,0
Innsbruck-Land,Zirl,2020,42,0,0,0,0,0
Innsbruck-Land,Zirl,2020,43,1,0,0,0,0
Innsbruck-Land,Zirl,2020,44,0,0,0,0,0
Innsbruck-Land,Zirl,2020,45,1,0,0,0,0
Innsbruck-Land,Zirl,2020,46,0,0,0,0,0
Innsbruck-Land,Zirl,2020,47,1,0,0,0,0
Innsbruck-Land,Zirl,2020,48,1,0,0,0,0.1666666667
Innsbruck-Land,Zirl,2020,49,0,0,0,0,0
Innsbruck-Land,Zirl,2020,50,1,0,0,0,0.1666666667
Innsbruck-Land,Zirl,2020,51,2,0,0.0037721893,0,0
Innsbruck-Land,Zirl,2020,52,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,1,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,2,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,3,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,4,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,5,1,0,0.0044378698,0,0.3333333333
Innsbruck-Land,Steinach am Brenner,2020,6,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,7,1,0,0.0044378698,0,0.3333333333
Innsbruck-Land,Steinach am Brenner,2020,8,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,9,1,0,0.0044378698,0,0
Innsbruck-Land,Steinach am Brenner,2020,10,2,0,0.0140532544,0.6666666667,2
Innsbruck-Land,Steinach am Brenner,2020,11,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,12,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,13,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,14,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,15,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,16,1,0,0.0044378698,0,0.6666666667
Innsbruck-Land,Steinach am Brenner,2020,17,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,18,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,19,1,0,0.0044378698,0.3333333333,1
Innsbruck-Land,Steinach am Brenner,2020,20,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,21,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,22,1,0,0.0044378698,0,0.6666666667
Innsbruck-Land,Steinach am Brenner,2020,23,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,24,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,25,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,26,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,27,2,0,0.0140532544,1,1.6666666667
Innsbruck-Land,Steinach am Brenner,2020,28,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,29,1,0,0.0044378698,0,0
Innsbruck-Land,Steinach am Brenner,2020,30,1,0,0.0044378698,0.3333333333,1
Innsbruck-Land,Steinach am Brenner,2020,31,2,0,0.0140532544,0.6666666667,2
Innsbruck-Land,Steinach am Brenner,2020,32,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,33,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,34,1,0,0.0044378698,0,0.6666666667
Innsbruck-Land,Steinach am Brenner,2020,35,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,36,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,37,2,0,0.0140532544,0,0.6666666667
Innsbruck-Land,Steinach am Brenner,2020,38,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,39,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,40,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,41,2,0,0.0140532544,0.6666666667,2
Innsbruck-Land,Steinach am Brenner,2020,42,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,43,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,44,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,45,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,46,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,47,1,0,0.0044378698,0,0.6666666667
Innsbruck-Land,Steinach am Brenner,2020,48,1,0,0.0044378698,0.3333333333,1
Innsbruck-Land,Steinach am Brenner,2020,49,2,0,0.0140532544,0,0.1666666667
Innsbruck-Land,Steinach am Brenner,2020,50,0,0,0,0,0
Innsbruck-Land,Steinach am Brenner,2020,51,2,0,0.0140532544,1,1.6666666667
Innsbruck-Land,Steinach am Brenner,2020,52,0,0,0,0,0
Innsbruck-Land,Mils,2020,1,0,0,0,0,0
Innsbruck-Land,Mils,2020,2,0,0,0,0,0
Innsbruck-Land,Mils,2020,3,1,0,0.004561144,0,0.6666666667
Innsbruck-Land,Mils,2020,4,0,0,0,0,0
Innsbruck-Land,Mils,2020,5,0,0,0,0,0
Innsbruck-Land,Mils,2020,6,0,0,0,0,0
Innsbruck-Land,Mils,2020,7,2,0,0.0109714004,0,0.6666666667
Innsbruck-Land,Mils,2020,8,0,0,0,0,0
Innsbruck-Land,Mils,2020,9,0,0,0,0,0
Innsbruck-Land,Mils,2020,10,1,0,0.004561144,0,0.1666666667
Innsbruck-Land,Mils,2020,11,0,0,0,0,0
Innsbruck-Land,Mils,2020,12,0,0,0,0,0
Innsbruck-Land,Mils,2020,13,0,0,0,0,0
Innsbruck-Land,Mils,2020,14,0,0,0,0,0
Innsbruck-Land,Mils,2020,15,1,0,0.004561144,0.3333333333,1
Innsbruck-Land,Mils,2020,16,0,0,0,0,0
Innsbruck-Land,Mils,2020,17,0,0,0,0,0
Innsbruck-Land,Mils,2020,18,0,0,0,0,0
Innsbruck-Land,Mils,2020,19,0,0,0,0,0
Innsbruck-Land,Mils,2020,20,0,0,0,0,0
Innsbruck-Land,Mils,2020,21,0,0,0,0,0
Innsbruck-Land,Mils,2020,22,0,0,0,0,0
Innsbruck-Land,Mils,2020,23,0,0,0,0,0
Innsbruck-Land,Mils,2020,24,0,0,0,0,0
Innsbruck-Land,Mils,2020,25,0,0,0,0,0
Innsbruck-Land,Mils,2020,26,0,0,0,0,0
Innsbruck-Land,Mils,2020,27,0,0,0,0,0
Innsbruck-Land,Mils,2020,28,0,0,0,0,0
Innsbruck-Land,Mils,2020,29,1,0,0.004561144,0,0.6666666667
Innsbruck-Land,Mils,2020,30,0,0,0,0,0
Innsbruck-Land,Mils,2020,31,1,0,0.004561144,0,0.1666666667
Innsbruck-Land,Mils,2020,32,0,0,0,0,0
Innsbruck-Land,Mils,2020,33,2,0,0.0109714004,0.6666666667,2
Innsbruck-Land,Mils,2020,34,0,0,0,0,0
Innsbruck-Land,Mils,2020,35,0,0,0,0,0
Innsbruck-Land,Mils,2020,36,0,0,0,0,0
Innsbruck-Land,Mils,2020,37,1,0,0.004561144,0.3333333333,1
Innsbruck-Land,Mils,2020,38,1,0,0.004561144,0,0.6666666667
Innsbruck-Land,Mils,2020,39,4,0.0192307692,0.0237919132,1,1
Innsbruck-Land,Mils,2020,40,0,0,0,0,0
Innsbruck-Land,Mils,2020,41,0,0,0,0,0
Innsbruck-Land,Mils,2020,42,0,0,0,0,0
Innsbruck-Land,Mils,2020,43,0,0,0,0,0
Innsbruck-Land,Mils,2020,44,0,0,0,0,0
Innsbruck-Land,Mils,2020,45,1,0,0.004561144,0,0.3333333333
Innsbruck-Land,Mils,2020,46,0,0,0,0,0
Innsbruck-Land,Mils,2020,47,2,0,0.0109714004,1,1.6666666667
Innsbruck-Land,Mils,2020,48,0,0,0,0,0
Innsbruck-Land,Mils,2020,49,0,0,0,0,0
Innsbruck-Land,Mils,2020,50,1,0,0.004561144,0,0.3333333333
Innsbruck-Land,Mils,2020,51,1,0,0.004561144,0.3333333333,1
Innsbruck-Land,Mils,2020,52,0,0,0,0,0
Innsbruck-Land,Trins,2020,1,0,0,0,0,0
Innsbruck-Land,Trins,2020,2,0,0,0,0,0
Innsbruck-Land,Trins,2020,3,0,0,0,0,0
Innsbruck-Land,Trins,2020,4,0,0,0,0,0
Innsbruck-Land,Trins,2020,5,1,0,0.0162721893,0.3333333333,1
Innsbruck-Land,Trins,2020,6,0,0,0,0,0
Innsbruck-Land,Trins,2020,7,0,0,0,0,0
Innsbruck-Land,Trins,2020,8,0,0,0,0,0
Innsbruck-Land,Trins,2020,9,0,0,0,0,0
Innsbruck-Land,Trins,2020,10,1,0,0.0162721893,0,0.6666666667
Innsbruck-Land,Trins,2020,11,0,0,0,0,0
Innsbruck-Land,Trins,2020,12,1,0,0.0162721893,0.3333333333,1
Innsbruck-Land,Trins,2020,13,0,0,0,0,0
Innsbruck-Land,Trins,2020,14,0,0,0,0,0
Innsbruck-Land,Trins,2020,15,0,0,0,0,0
Innsbruck-Land,Trins,2020,16,0,0,0,0,0
Innsbruck-Land,Trins,2020,17,0,0,0,0,0
Innsbruck-Land,Trins,2020,18,0,0,0,0,0
Innsbruck-Land,Trins,2020,19,0,0,0,0,0
Innsbruck-Land,Trins,2020,20,0,0,0,0,0
Innsbruck-Land,Trins,2020,21,0,0,0,0,0
Innsbruck-Land,Trins,2020,22,0,0,0,0,0
Innsbruck-Land,Trins,2020,23,0,0,0,0,0
Innsbruck-Land,Trins,2020,24,0,0,0,0,0
Innsbruck-Land,Trins,2020,25,1,0,0.0162721893,0.3333333333,1
Innsbruck-Land,Trins,2020,26,0,0,0,0,0
Innsbruck-Land,Trins,2020,27,0,0,0,0,0
Innsbruck-Land,Trins,2020,28,0,0,0,0,0
Innsbruck-Land,Trins,2020,29,0,0,0,0,0
Innsbruck-Land,Trins,2020,30,0,0,0,0,0
Innsbruck-Land,Trins,2020,31,0,0,0,0,0
Innsbruck-Land,Trins,2020,32,0,0,0,0,0
Innsbruck-Land,Trins,2020,33,0,0,0,0,0
Innsbruck-Land,Trins,2020,34,0,0,0,0,0
Innsbruck-Land,Trins,2020,35,0,0,0,0,0
Innsbruck-Land,Trins,2020,36,0,0,0,0,0
Innsbruck-Land,Trins,2020,37,0,0,0,0,0
Innsbruck-Land,Trins,2020,38,0,0,0,0,0
Innsbruck-Land,Trins,2020,39,0,0,0,0,0
Innsbruck-Land,Trins,2020,40,0,0,0,0,0
Innsbruck-Land,Trins,2020,41,0,0,0,0,0
Innsbruck-Land,Trins,2020,42,0,0,0,0,0
Innsbruck-Land,Trins,2020,43,1,0,0.0162721893,0.3333333333,1
Innsbruck-Land,Trins,2020,44,0,0,0,0,0
Innsbruck-Land,Trins,2020,45,0,0,0,0,0
Innsbruck-Land,Trins,2020,46,1,0,0.0162721893,0,0.6666666667
Innsbruck-Land,Trins,2020,47,0,0,0,0,0
Innsbruck-Land,Trins,2020,48,2,0.0024038462,0.0355029586,0.6666666667,2
Innsbruck-Land,Trins,2020,49,1,0,0.0162721893,0.3333333333,1
Innsbruck-Land,Trins,2020,50,0,0,0,0,0
Innsbruck-Land,Trins,2020,51,2,0.0024038462,0.0355029586,0,0.6666666667
Innsbruck-Land,Trins,2020,52,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,1,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,2,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,3,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,4,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,5,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,6,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,7,1,0,0.0038831361,0,0.1666666667
Innsbruck-Land,Fulpmes,2020,8,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,9,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,10,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,11,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,12,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,13,1,0,0.0038831361,0,0.6666666667
Innsbruck-Land,Fulpmes,2020,14,1,0,0.0038831361,0,0.6666666667
Innsbruck-Land,Fulpmes,2020,15,1,0,0.0038831361,0,0
Innsbruck-Land,Fulpmes,2020,16,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,17,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,18,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,19,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,20,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,21,1,0,0.0038831361,0,0.6666666667
Innsbruck-Land,Fulpmes,2020,22,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,23,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,24,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,25,2,0,0.0134985207,0.5,1.3333333333
Innsbruck-Land,Fulpmes,2020,26,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,27,1,0,0.0038831361,0.3333333333,1
Innsbruck-Land,Fulpmes,2020,28,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,29,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,30,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,31,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,32,1,0,0.0038831361,0,0.6666666667
Innsbruck-Land,Fulpmes,2020,33,2,0,0.0134985207,0.5,1.3333333333
Innsbruck-Land,Fulpmes,2020,34,1,0,0.0038831361,0,0.6666666667
Innsbruck-Land,Fulpmes,2020,35,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,36,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,37,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,38,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,39,1,0,0.0038831361,0,0
Innsbruck-Land,Fulpmes,2020,40,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,41,1,0,0.0038831361,0,0.6666666667
Innsbruck-Land,Fulpmes,2020,42,1,0,0.0038831361,0,0.6666666667
Innsbruck-Land,Fulpmes,2020,43,1,0,0.0038831361,0,0
Innsbruck-Land,Fulpmes,2020,44,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,45,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,46,1,0,0.0038831361,0,0.6666666667
Innsbruck-Land,Fulpmes,2020,47,0,0,0,0,0
Innsbruck-Land,Fulpmes,2020,48,2,0,0.0134985207,0,0.3333333333
Innsbruck-Land,Fulpmes,2020,49,2,0,0.0134985207,1,1.6666666667
Innsbruck-Land,Fulpmes,2020,50,1,0,0.0038831361,0,0.6666666667
Innsbruck-Land,Fulpmes,2020,51,1,0,0.0038831361,0,0.3333333333
Innsbruck-Land,Fulpmes,2020,52,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,1,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,2,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,3,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,4,1,0,0.0046844181,0.3333333333,1
Innsbruck-Land,Mühlbachl,2020,5,1,0,0.0046844181,0,0.6666666667
Innsbruck-Land,Mühlbachl,2020,6,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,7,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,8,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,9,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,10,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,11,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,12,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,13,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,14,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,15,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,16,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,17,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,18,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,19,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,20,2,0,0.0110946746,1,1.6666666667
Innsbruck-Land,Mühlbachl,2020,21,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,22,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,23,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,24,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,25,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,26,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,27,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,28,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,29,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,30,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,31,1,0,0.0046844181,0.3333333333,1
Innsbruck-Land,Mühlbachl,2020,32,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,33,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,34,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,35,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,36,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,37,1,0,0.0046844181,0.3333333333,1
Innsbruck-Land,Mühlbachl,2020,38,1,0,0.0046844181,0.3333333333,1
Innsbruck-Land,Mühlbachl,2020,39,1,0,0.0046844181,0.3333333333,1
Innsbruck-Land,Mühlbachl,2020,40,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,41,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,42,1,0,0.0046844181,0.3333333333,1
Innsbruck-Land,Mühlbachl,2020,43,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,44,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,45,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,46,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,47,1,0,0.0046844181,0.3333333333,1
Innsbruck-Land,Mühlbachl,2020,48,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,49,0,0,0,0,0
Innsbruck-Land,Mühlbachl,2020,50,1,0,0.0046844181,0.3333333333,1
Innsbruck-Land,Mühlbachl,2020,51,2,0,0.0110946746,0,0.6666666667
Innsbruck-Land,Mühlbachl,2020,52,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,1,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,2,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,3,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,4,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,5,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,6,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,7,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,8,1,0,0.0077662722,0,0.6666666667
Innsbruck-Land,Gries am Brenner,2020,9,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,10,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,11,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,12,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,13,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,14,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,15,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,16,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,17,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,18,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,19,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,20,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,21,1,0,0.0077662722,0.3333333333,1
Innsbruck-Land,Gries am Brenner,2020,22,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,23,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,24,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,25,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,26,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,27,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,28,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,29,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,30,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,31,0,0,0,0,0
Innsbruck-Land,Gries am Brenner,2020,32,0,0,0,0,0
