date,year,week,municipaly,district,hash
27.10.2019,2019,43,Rum,Innsbruck-Land,-1547362146
27.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,655165719
27.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-1111098872
27.10.2019,2019,43,Rum,Innsbruck-Land,-1713206872
27.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,1932589085
27.10.2019,2019,43,Vils,Reutte,1058771016
27.10.2019,2019,43,Breitenwang,Reutte,1624929027
27.10.2019,2019,43,Kirchdorf in Tirol,Kitzbühel,-709769514
27.10.2019,2019,43,Innervillgraten,Lienz,-1980352665
27.10.2019,2019,43,Wiesing,Schwaz,-406674632
26.10.2019,2019,43,Wattens,Innsbruck-Land,2050769513
26.10.2019,2019,43,Leutasch,Innsbruck-Land,-118371479
26.10.2019,2019,43,Landeck,Landeck,354068675
26.10.2019,2019,43,Kolsass,Innsbruck-Land,1970021676
26.10.2019,2019,43,Niederndorf,Kufstein,705037781
26.10.2019,2019,43,Mutters,Innsbruck-Land,893480763
26.10.2019,2019,43,Wattens,Innsbruck-Land,1813308249
26.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,462758900
26.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,895298578
26.10.2019,2019,43,Längenfeld,Imst,1902700727
26.10.2019,2019,43,Söll,Kufstein,1143643151
26.10.2019,2019,43,Kitzbühel,Kitzbühel,-1912961217
26.10.2019,2019,43,Kitzbühel,Kitzbühel,2089839107
26.10.2019,2019,43,Ischgl,Landeck,46109004
26.10.2019,2019,43,Walchsee,Kufstein,281503808
26.10.2019,2019,43,Kufstein,Kufstein,-1824788405
25.10.2019,2019,43,Baumkirchen,Innsbruck-Land,335833316
25.10.2019,2019,43,Inzing,Innsbruck-Land,1093025174
25.10.2019,2019,43,Schwaz,Schwaz,-1910018315
25.10.2019,2019,43,Finkenberg,Schwaz,-806016945
25.10.2019,2019,43,Baumkirchen,Innsbruck-Land,1587474396
25.10.2019,2019,43,Steinach am Brenner,Innsbruck-Land,-1226880855
25.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,1353254419
25.10.2019,2019,43,Thaur,Innsbruck-Land,274900332
25.10.2019,2019,43,Steinach am Brenner,Innsbruck-Land,978519007
25.10.2019,2019,43,Thaur,Innsbruck-Land,-1199450050
25.10.2019,2019,43,Neustift im Stubaital,Innsbruck-Land,831423211
25.10.2019,2019,43,Lavant,Lienz,1689546236
25.10.2019,2019,43,Gschnitz,Innsbruck-Land,1083296443
25.10.2019,2019,43,Kössen,Kitzbühel,405300123
24.10.2019,2019,43,Seefeld in Tirol,Innsbruck-Land,1368693625
24.10.2019,2019,43,Landeck,Landeck,-134088870
24.10.2019,2019,43,Fließ,Landeck,-1063758264
24.10.2019,2019,43,Bruck am Ziller,Schwaz,-2126037883
24.10.2019,2019,43,Schwaz,Schwaz,1090797080
24.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-1574139659
24.10.2019,2019,43,Silz,Imst,-529907994
24.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,350402884
24.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-1501576081
24.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-856697964
24.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-825726627
24.10.2019,2019,43,Fulpmes,Innsbruck-Land,-1456312076
24.10.2019,2019,43,Telfes im Stubai,Innsbruck-Land,475556172
24.10.2019,2019,43,Bichlbach,Reutte,-1195407560
24.10.2019,2019,43,Brandenberg,Kufstein,-2076713895
24.10.2019,2019,43,Lienz,Lienz,-1055188101
24.10.2019,2019,43,Schwendt,Kitzbühel,1982935813
23.10.2019,2019,43,Scharnitz,Innsbruck-Land,-980563650
23.10.2019,2019,43,Ried im Oberinntal,Landeck,1888203563
23.10.2019,2019,43,Landeck,Landeck,-1071350236
23.10.2019,2019,43,Heinfels,Lienz,1563452848
23.10.2019,2019,43,Lienz,Lienz,-1612556578
23.10.2019,2019,43,Matrei in Osttirol,Lienz,-138054920
22.10.2019,2019,43,Wattens,Innsbruck-Land,-930134995
22.10.2019,2019,43,Zams,Landeck,1302024784
22.10.2019,2019,43,St. Anton am Arlberg,Landeck,1444059161
22.10.2019,2019,43,Weerberg,Schwaz,1585784538
22.10.2019,2019,43,Schwaz,Schwaz,-1976508098
22.10.2019,2019,43,Thiersee,Kufstein,-1146586903
22.10.2019,2019,43,Wattens,Innsbruck-Land,753855513
22.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-976142859
22.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,972490718
22.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-713279276
22.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-262788400
22.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,855646034
22.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-687919575
22.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,123455028
22.10.2019,2019,43,St. Johann in Tirol,Kitzbühel,546108675
22.10.2019,2019,43,St. Johann in Tirol,Kitzbühel,-1649510372
22.10.2019,2019,43,Lienz,Lienz,343921126
22.10.2019,2019,43,Mieders,Innsbruck-Land,956256141
22.10.2019,2019,43,Jochberg,Kitzbühel,-1525497086
22.10.2019,2019,43,Wörgl,Kufstein,-197059050
22.10.2019,2019,43,Hopfgarten in Defereggen,Lienz,1396114877
22.10.2019,2019,43,St. Johann in Tirol,Kitzbühel,1198156756
22.10.2019,2019,43,Hopfgarten im Brixental,Kitzbühel,-57905095
21.10.2019,2019,43,Wattens,Innsbruck-Land,-984760117
21.10.2019,2019,43,Seefeld in Tirol,Innsbruck-Land,-239935336
21.10.2019,2019,43,Scharnitz,Innsbruck-Land,-1107917795
21.10.2019,2019,43,Völs,Innsbruck-Land,-2095100612
21.10.2019,2019,43,Tobadill,Landeck,1820056073
21.10.2019,2019,43,Kaunertal,Landeck,-124624051
21.10.2019,2019,43,Vomp,Schwaz,-251420839
21.10.2019,2019,43,Wattens,Innsbruck-Land,-1096187969
21.10.2019,2019,43,Innsbruck,Innsbruck-Stadt,-1719441435
21.10.2019,2019,43,St. Johann in Tirol,Kitzbühel,250520868
21.10.2019,2019,43,Scheffau am Wilden Kaiser,Kufstein,-47903690
21.10.2019,2019,43,Langkampfen,Kufstein,789704778
21.10.2019,2019,43,Walchsee,Kufstein,-1101803703
21.10.2019,2019,43,Strengen,Landeck,-331680322
21.10.2019,2019,43,Innervillgraten,Lienz,1585370779
21.10.2019,2019,43,Kufstein,Kufstein,-2133588740
20.10.2019,2019,42,Fließ,Landeck,-748543546
20.10.2019,2019,42,Münster,Kufstein,-983671889
20.10.2019,2019,42,Ramsau im Zillertal,Schwaz,-619834185
20.10.2019,2019,42,Hainzenberg,Schwaz,-1992887831
20.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,2070508899
20.10.2019,2019,42,Zell am Ziller,Schwaz,-1992887831
20.10.2019,2019,42,Telfs,Innsbruck-Land,-2097401044
20.10.2019,2019,42,Rum,Innsbruck-Land,595980796
20.10.2019,2019,42,Telfs,Innsbruck-Land,866810152
20.10.2019,2019,42,Kössen,Kitzbühel,-661414515
20.10.2019,2019,42,Lienz,Lienz,317235836
20.10.2019,2019,42,Kufstein,Kufstein,-1112897336
20.10.2019,2019,42,Pflach,Reutte,-1026435701
20.10.2019,2019,42,Kirchbichl,Kufstein,1424669481
20.10.2019,2019,42,Aurach bei Kitzbühel,Kitzbühel,-1062418983
20.10.2019,2019,42,Kramsach,Kufstein,1677392787
20.10.2019,2019,42,Virgen,Lienz,-888968968
20.10.2019,2019,42,Söll,Kufstein,-107186236
19.10.2019,2019,42,Pfunds,Landeck,804509690
19.10.2019,2019,42,Schwaz,Schwaz,363720475
19.10.2019,2019,42,Hart im Zillertal,Schwaz,-556122899
19.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,-1203490037
19.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,1845130194
19.10.2019,2019,42,Ampass,Innsbruck-Land,1086504453
19.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,1895281935
19.10.2019,2019,42,Kufstein,Kufstein,1142870819
19.10.2019,2019,42,Lienz,Lienz,-38380149
19.10.2019,2019,42,Navis,Innsbruck-Land,-1462661041
19.10.2019,2019,42,Holzgau,Reutte,604417828
18.10.2019,2019,42,Wattens,Innsbruck-Land,1688330407
18.10.2019,2019,42,Prutz,Landeck,-1967112248
18.10.2019,2019,42,Bruck am Ziller,Schwaz,1277408409
18.10.2019,2019,42,Mayrhofen,Schwaz,1099232040
18.10.2019,2019,42,Rietz,Imst,-921953727
18.10.2019,2019,42,Wattens,Innsbruck-Land,-1983425517
18.10.2019,2019,42,Lienz,Lienz,-1899684871
18.10.2019,2019,42,Fieberbrunn,Kitzbühel,805405883
18.10.2019,2019,42,Brixlegg,Kufstein,-1898473945
18.10.2019,2019,42,Wörgl,Kufstein,-1934658885
18.10.2019,2019,42,Münster,Kufstein,1796333874
18.10.2019,2019,42,Nußdorf-Debant,Lienz,1188555718
17.10.2019,2019,42,Jenbach,Schwaz,-1455109091
17.10.2019,2019,42,Kaltenbach,Schwaz,700763714
17.10.2019,2019,42,Ramsau im Zillertal,Schwaz,1405284828
17.10.2019,2019,42,Obsteig,Imst,-1470881194
17.10.2019,2019,42,Götzens,Innsbruck-Land,1143248638
17.10.2019,2019,42,Silz,Imst,-1429306113
17.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,108815353
17.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,1099309157
17.10.2019,2019,42,Steinach am Brenner,Innsbruck-Land,-295307702
17.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,1545624353
17.10.2019,2019,42,Alpbach,Kufstein,1003281677
17.10.2019,2019,42,Häselgehr,Reutte,-554814227
17.10.2019,2019,42,Lienz,Lienz,-1024591903
16.10.2019,2019,42,Landeck,Landeck,-589712814
16.10.2019,2019,42,Kolsass,Innsbruck-Land,-699425710
16.10.2019,2019,42,Kufstein,Kufstein,-81450355
16.10.2019,2019,42,Längenfeld,Imst,1725593548
15.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,-2039167679
15.10.2019,2019,42,Zell am Ziller,Schwaz,87285942
15.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,1393532008
15.10.2019,2019,42,Kirchbichl,Kufstein,-1550329248
15.10.2019,2019,42,Vils,Reutte,-473103313
15.10.2019,2019,42,Schmirn,Innsbruck-Land,-622248402
15.10.2019,2019,42,Jenbach,Schwaz,-587047883
15.10.2019,2019,42,Mieders,Innsbruck-Land,2110100468
15.10.2019,2019,42,Lienz,Lienz,659773624
15.10.2019,2019,42,Wörgl,Kufstein,-136914000
15.10.2019,2019,42,Fieberbrunn,Kitzbühel,-73124514
14.10.2019,2019,42,Wattens,Innsbruck-Land,-2133625353
14.10.2019,2019,42,Nauders,Landeck,-1397495707
14.10.2019,2019,42,Finkenberg,Schwaz,864920839
14.10.2019,2019,42,Wattens,Innsbruck-Land,1014070789
14.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,-981621811
14.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,-1996664089
14.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,1544595306
14.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,109793879
14.10.2019,2019,42,Schwaz,Schwaz,-589067562
14.10.2019,2019,42,Bichlbach,Reutte,16263867
14.10.2019,2019,42,Innsbruck,Innsbruck-Stadt,-1645465180
14.10.2019,2019,42,Hopfgarten im Brixental,Kitzbühel,-1416007267
14.10.2019,2019,42,Lavant,Lienz,-846216910
14.10.2019,2019,42,Lienz,Lienz,1028999616
14.10.2019,2019,42,Kartitsch,Lienz,483800358
14.10.2019,2019,42,Hall in Tirol,Innsbruck-Land,2000297885
14.10.2019,2019,42,Kirchberg in Tirol,Kitzbühel,177710757
14.10.2019,2019,42,Neustift im Stubaital,Innsbruck-Land,828351298
14.10.2019,2019,42,Reith bei Kitzbühel,Kitzbühel,-403489025
14.10.2019,2019,42,Heinfels,Lienz,1883519232
14.10.2019,2019,42,Wörgl,Kufstein,-15233823
14.10.2019,2019,42,Jochberg,Kitzbühel,-1233905748
13.10.2019,2019,41,Zirl,Innsbruck-Land,96943718
13.10.2019,2019,41,Mötz,Imst,1006707947
13.10.2019,2019,41,Pill,Schwaz,-1060374585
13.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-1449908422
13.10.2019,2019,41,Mayrhofen,Schwaz,129423144
13.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-1664357141
13.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-190813768
13.10.2019,2019,41,Haiming,Imst,-487166302
13.10.2019,2019,41,Wiesing,Schwaz,881537920
13.10.2019,2019,41,St. Leonhard im Pitztal,Imst,-717711191
13.10.2019,2019,41,Kitzbühel,Kitzbühel,975921029
13.10.2019,2019,41,Matrei am Brenner,Innsbruck-Land,-610967063
13.10.2019,2019,41,Schwaz,Schwaz,-206404039
13.10.2019,2019,41,Waidring,Kitzbühel,-81234022
13.10.2019,2019,41,Kramsach,Kufstein,853266666
13.10.2019,2019,41,Weer,Schwaz,-341676492
13.10.2019,2019,41,Thiersee,Kufstein,1034586436
12.10.2019,2019,41,Wattens,Innsbruck-Land,-687537417
12.10.2019,2019,41,Völs,Innsbruck-Land,-2138644497
12.10.2019,2019,41,Buch in Tirol,Schwaz,621046291
12.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,1669877096
12.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-1865966884
12.10.2019,2019,41,Wattens,Innsbruck-Land,910941261
12.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-1444033855
12.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,388548293
12.10.2019,2019,41,Innervillgraten,Lienz,185883069
12.10.2019,2019,41,Rattenberg,Kufstein,116599778
12.10.2019,2019,41,Imsterberg,Imst,-180467370
11.10.2019,2019,41,Zirl,Innsbruck-Land,962297709
11.10.2019,2019,41,Leutasch,Innsbruck-Land,1862518234
11.10.2019,2019,41,Inzing,Innsbruck-Land,-1743642865
11.10.2019,2019,41,Jenbach,Schwaz,1114744578
11.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-1351055274
11.10.2019,2019,41,Hart im Zillertal,Schwaz,1148146086
11.10.2019,2019,41,Reutte,Reutte,145084145
11.10.2019,2019,41,Hall in Tirol,Innsbruck-Land,71234620
11.10.2019,2019,41,Fügen,Schwaz,2135094208
11.10.2019,2019,41,Hopfgarten im Brixental,Kitzbühel,-448977353
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-1859526436
10.10.2019,2019,41,Mayrhofen,Schwaz,-1424240083
10.10.2019,2019,41,Telfs,Innsbruck-Land,-1568961639
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,1483502912
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-1624345915
10.10.2019,2019,41,Rum,Innsbruck-Land,-339450354
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,242585574
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,1808873887
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,2041773842
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,1542761015
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-2012647422
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,165779348
10.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,555797062
10.10.2019,2019,41,Lechaschau,Reutte,-1796179799
10.10.2019,2019,41,Haiming,Imst,1586461606
10.10.2019,2019,41,Hopfgarten im Brixental,Kitzbühel,-1049669028
10.10.2019,2019,41,Wildschönau,Kufstein,186596792
10.10.2019,2019,41,Lienz,Lienz,-96170487
10.10.2019,2019,41,Waidring,Kitzbühel,947908437
10.10.2019,2019,41,Kitzbühel,Kitzbühel,766065272
09.10.2019,2019,41,Pettneu am Arlberg,Landeck,-121056052
09.10.2019,2019,41,St. Anton am Arlberg,Landeck,1482211587
09.10.2019,2019,41,Schwaz,Schwaz,-1631727942
09.10.2019,2019,41,Uderns,Schwaz,382043280
09.10.2019,2019,41,Ramsau im Zillertal,Schwaz,-1696095318
09.10.2019,2019,41,Kufstein,Kufstein,1443361712
09.10.2019,2019,41,Lienz,Lienz,1615517853
09.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,299013858
09.10.2019,2019,41,Lienz,Lienz,-1386045636
09.10.2019,2019,41,Hall in Tirol,Innsbruck-Land,-594845089
09.10.2019,2019,41,St. Johann in Tirol,Kitzbühel,711173172
09.10.2019,2019,41,Söll,Kufstein,-999463107
09.10.2019,2019,41,Strengen,Landeck,-1121032898
09.10.2019,2019,41,Scheffau am Wilden Kaiser,Kufstein,345753338
09.10.2019,2019,41,Kirchdorf in Tirol,Kitzbühel,-1496391361
09.10.2019,2019,41,Roppen,Imst,495994665
08.10.2019,2019,41,Imst,Imst,-8181676
08.10.2019,2019,41,Söll,Kufstein,940357491
08.10.2019,2019,41,Wildschönau,Kufstein,-488206352
08.10.2019,2019,41,Arzl im Pitztal,Imst,230865821
08.10.2019,2019,41,Matrei am Brenner,Innsbruck-Land,-1693234934
08.10.2019,2019,41,Lienz,Lienz,883054963
08.10.2019,2019,41,Heinfels,Lienz,-1657126660
07.10.2019,2019,41,Volders,Innsbruck-Land,2050109979
07.10.2019,2019,41,Scharnitz,Innsbruck-Land,1282965660
07.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,1597316046
07.10.2019,2019,41,Pettneu am Arlberg,Landeck,2047933561
07.10.2019,2019,41,Eben am Achensee,Schwaz,-1266525278
07.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-442705027
07.10.2019,2019,41,Volders,Innsbruck-Land,138389117
07.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,964079375
07.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-70428263
07.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,174622043
07.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-137885413
07.10.2019,2019,41,Innsbruck,Innsbruck-Stadt,-430488472
07.10.2019,2019,41,Nußdorf-Debant,Lienz,1710375136
07.10.2019,2019,41,Kufstein,Kufstein,-48345679
07.10.2019,2019,41,Fulpmes,Innsbruck-Land,-1066951169
07.10.2019,2019,41,Jenbach,Schwaz,2025868591
06.10.2019,2019,40,Wattens,Innsbruck-Land,-693334967
06.10.2019,2019,40,Wattens,Innsbruck-Land,-312319048
06.10.2019,2019,40,Imst,Imst,2030594184
06.10.2019,2019,40,Schwaz,Schwaz,1150204934
06.10.2019,2019,40,Walchsee,Kufstein,926364301
06.10.2019,2019,40,Birgitz,Innsbruck-Land,-2116412780
06.10.2019,2019,40,Sellrain,Innsbruck-Land,1453695272
06.10.2019,2019,40,Mieming,Imst,-1410327452
06.10.2019,2019,40,Wattens,Innsbruck-Land,-865221064
06.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,1542761015
06.10.2019,2019,40,Wattens,Innsbruck-Land,-81481931
06.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,93855324
06.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,-1004625137
06.10.2019,2019,40,Kitzbühel,Kitzbühel,061020191
06.10.2019,2019,40,Kitzbühel,Kitzbühel,061020192
06.10.2019,2019,40,Kitzbühel,Kitzbühel,061020193
06.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,-1986104662
06.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,1947606027
06.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,41261631
06.10.2019,2019,40,Kitzbühel,Kitzbühel,-164255189
06.10.2019,2019,40,Walchsee,Kufstein,-1207227612
06.10.2019,2019,40,Thiersee,Kufstein,-1373997548
06.10.2019,2019,40,Patsch,Innsbruck-Land,2006363012
05.10.2019,2019,40,Oberperfuss,Innsbruck-Land,593648750
05.10.2019,2019,40,Oberperfuss,Innsbruck-Land,1486355689
05.10.2019,2019,40,Prutz,Landeck,-613121471
05.10.2019,2019,40,Achenkirch,Schwaz,925508146
05.10.2019,2019,40,Kufstein,Kufstein,-1094734482
05.10.2019,2019,40,Axams,Innsbruck-Land,531367177
05.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,1459829061
05.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,1319943770
05.10.2019,2019,40,Umhausen,Imst,1909389189
05.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,1405946043
05.10.2019,2019,40,Thaur,Innsbruck-Land,862171221
05.10.2019,2019,40,Hall in Tirol,Innsbruck-Land,-1946655359
05.10.2019,2019,40,Lienz,Lienz,1113800510
05.10.2019,2019,40,Tarrenz,Imst,657565004
05.10.2019,2019,40,Scheffau am Wilden Kaiser,Kufstein,1146028174
04.10.2019,2019,40,Landeck,Landeck,-1841043095
04.10.2019,2019,40,Zams,Landeck,-180962048
04.10.2019,2019,40,Weerberg,Schwaz,-1072099744
04.10.2019,2019,40,Fügen,Schwaz,1544060605
04.10.2019,2019,40,Aldrans,Innsbruck-Land,570863718
04.10.2019,2019,40,Götzens,Innsbruck-Land,-1340704921
04.10.2019,2019,40,Götzens,Innsbruck-Land,1630335967
04.10.2019,2019,40,Hall in Tirol,Innsbruck-Land,940099209
04.10.2019,2019,40,Kufstein,Kufstein,1460166208
04.10.2019,2019,40,Kufstein,Kufstein,630072753
04.10.2019,2019,40,Lienz,Lienz,-1313842627
04.10.2019,2019,40,Imst,Imst,-720063838
04.10.2019,2019,40,Imst,Imst,792657127
04.10.2019,2019,40,Kundl,Kufstein,-521211823
03.10.2019,2019,40,Volders,Innsbruck-Land,-65956401
03.10.2019,2019,40,Seefeld in Tirol,Innsbruck-Land,1950306805
03.10.2019,2019,40,Schwendau,Schwaz,2039048986
03.10.2019,2019,40,Axams,Innsbruck-Land,-614045646
03.10.2019,2019,40,Volders,Innsbruck-Land,-1246039345
03.10.2019,2019,40,Mayrhofen,Schwaz,2039048986
03.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,-1510553764
03.10.2019,2019,40,Lienz,Lienz,568611513
03.10.2019,2019,40,Matrei in Osttirol,Lienz,-248209840
03.10.2019,2019,40,Ellmau,Kufstein,488215374
03.10.2019,2019,40,Kitzbühel,Kitzbühel,1098333158
02.10.2019,2019,40,Landeck,Landeck,500542551
02.10.2019,2019,40,Zams,Landeck,367603540
02.10.2019,2019,40,Zell am Ziller,Schwaz,1034106705
02.10.2019,2019,40,Tux,Schwaz,-1744971483
02.10.2019,2019,40,Hall in Tirol,Innsbruck-Land,-1502725053
02.10.2019,2019,40,Lienz,Lienz,-1016696061
02.10.2019,2019,40,Bad Häring,Kufstein,-480430245
02.10.2019,2019,40,Grän,Reutte,-920455784
02.10.2019,2019,40,Iselsberg-Stronach,Lienz,-2095130189
02.10.2019,2019,40,Nußdorf-Debant,Lienz,139390189
02.10.2019,2019,40,Vils,Reutte,1664329513
01.10.2019,2019,40,Wattens,Innsbruck-Land,-1836889886
01.10.2019,2019,40,Ranggen,Innsbruck-Land,-344114190
01.10.2019,2019,40,Pians,Landeck,1419770232
01.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,-2045845461
01.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,1770811791
01.10.2019,2019,40,Telfs,Innsbruck-Land,1253179811
01.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,-1393330875
01.10.2019,2019,40,Wattens,Innsbruck-Land,-74377608
01.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,2003642106
01.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,-1686931784
01.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,-1853748958
01.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,574074631
01.10.2019,2019,40,Kartitsch,Lienz,558089575
01.10.2019,2019,40,Innsbruck,Innsbruck-Stadt,1857853412
01.10.2019,2019,40,Oberndorf in Tirol,Kitzbühel,-48345679
01.10.2019,2019,40,Wörgl,Kufstein,634458696
01.10.2019,2019,40,Lienz,Lienz,218546145
01.10.2019,2019,40,Prägraten am Großvenediger,Lienz,-916363122
01.10.2019,2019,40,Kundl,Kufstein,-597207760
01.10.2019,2019,40,Kitzbühel,Kitzbühel,724259959
01.10.2019,2019,40,Tarrenz,Imst,1791167269
01.10.2019,2019,40,Steinach am Brenner,Innsbruck-Land,-2082555216
01.10.2019,2019,40,Kramsach,Kufstein,1562251118
01.10.2019,2019,40,See,Landeck,-545601512
01.10.2019,2019,40,Ainet,Lienz,324088121
30.09.2019,2019,40,Wattens,Innsbruck-Land,-1221051444
30.09.2019,2019,40,Landeck,Landeck,965147534
30.09.2019,2019,40,Innsbruck,Innsbruck-Stadt,1010623691
30.09.2019,2019,40,Wattens,Innsbruck-Land,342052980
30.09.2019,2019,40,Innsbruck,Innsbruck-Stadt,972359446
30.09.2019,2019,40,Innsbruck,Innsbruck-Stadt,-1817561223
30.09.2019,2019,40,Innsbruck,Innsbruck-Stadt,1537857766
30.09.2019,2019,40,St. Johann in Tirol,Kitzbühel,165621228
30.09.2019,2019,40,Imst,Imst,41211370
30.09.2019,2019,40,Langkampfen,Kufstein,-480725611
30.09.2019,2019,40,Kitzbühel,Kitzbühel,-1977159791
30.09.2019,2019,40,Mühlbachl,Innsbruck-Land,-10390100
30.09.2019,2019,40,Sillian,Lienz,1115791593
30.09.2019,2019,40,Lienz,Lienz,348306324
30.09.2019,2019,40,Roppen,Imst,-317227184
30.09.2019,2019,40,Sautens,Imst,-1850788814
29.09.2019,2019,39,Wattens,Innsbruck-Land,1509208422
29.09.2019,2019,39,Seefeld in Tirol,Innsbruck-Land,-1713054600
29.09.2019,2019,39,Ried im Oberinntal,Landeck,1450760633
29.09.2019,2019,39,Gerlosberg,Schwaz,-1674944233
29.09.2019,2019,39,Zell am Ziller,Schwaz,-1674944233
29.09.2019,2019,39,Wattens,Innsbruck-Land,-323227946
29.09.2019,2019,39,Innsbruck,Innsbruck-Stadt,2241694
29.09.2019,2019,39,Innsbruck,Innsbruck-Stadt,-1869484351
29.09.2019,2019,39,Matrei in Osttirol,Lienz,-299027762
29.09.2019,2019,39,Lienz,Lienz,11711923
29.09.2019,2019,39,Fieberbrunn,Kitzbühel,-53557800
28.09.2019,2019,39,Zams,Landeck,-481545410
28.09.2019,2019,39,Pfunds,Landeck,-825383386
28.09.2019,2019,39,Wiesing,Schwaz,2032801895
28.09.2019,2019,39,Buch in Tirol,Schwaz,-1776607859
28.09.2019,2019,39,Obsteig,Imst,-1360507308
28.09.2019,2019,39,Telfs,Innsbruck-Land,-1910018315
28.09.2019,2019,39,Schwoich,Kufstein,747409210
28.09.2019,2019,39,Weer,Schwaz,1742532097
28.09.2019,2019,39,Matrei am Brenner,Innsbruck-Land,-1544895800
28.09.2019,2019,39,St. Johann in Tirol,Kitzbühel,-814442521
28.09.2019,2019,39,Kirchberg in Tirol,Kitzbühel,441494912
28.09.2019,2019,39,See,Landeck,-23218090
28.09.2019,2019,39,Reutte,Reutte,1507953958
28.09.2019,2019,39,St. Johann in Tirol,Kitzbühel,-1199319806
28.09.2019,2019,39,Kundl,Kufstein,19923960
27.09.2019,2019,39,Schwaz,Schwaz,-773701509
27.09.2019,2019,39,Pill,Schwaz,-1917113429
27.09.2019,2019,39,Ramsau im Zillertal,Schwaz,2067096444
27.09.2019,2019,39,Ranggen,Innsbruck-Land,1325717135
27.09.2019,2019,39,Zell am Ziller,Schwaz,2067096444
27.09.2019,2019,39,Mils,Innsbruck-Land,-40004770
27.09.2019,2019,39,Kufstein,Kufstein,174955064
27.09.2019,2019,39,Reutte,Reutte,340362605
